id,discurso,nome,siglaPartido,siglaUf
3601847,"- O.k., Deputado Junio Amaral.",GILBERTO_NASCIMENTO,PSD,SP
3601847,"Após S.Exa., vamos agora ao Paraná ouvir o Deputado Welter.",GILBERTO_NASCIMENTO,PSD,SP
3601847,Tem V.Exa. a palavra.,GILBERTO_NASCIMENTO,PSD,SP
3601836,"- Sr. Presidente, Srs. Deputados, é com muita alegria e satisfação que eu venho aqui falar do anúncio de um programa extraordinário que é o Direito à Moradia, que é um direito constitucional. Esse anúncio de hoje só foi possível porque o povo votou em um Presidente da República que olha para o lado social, o lado do povo menos favorecido.",WELTER,PT,PR
3601836,"Hoje, foi anunciado o Minha Casa, Minha Vida na área rural e para entidades — que coisa maravilhosa. Todos os Entes Federados habilitados têm casa para fazer, tanto no sítio como nas cidades, pelas entidades que executam esses projetos. Há 75 mil unidades na República para o meio rural e mais de 35 mil para as entidades executarem. No meu Estado, serão construídas mais de 1200 habitações no meio rural, e as entidades também têm um número próximo a isso. Então, este é um Governo que olha para a nossa gente que mais precisa, a Faixa 1, o povo trabalhador que tem menor renda.",WELTER,PT,PR
3601836,"Se não me falha a memória, verificarei o detalhe do programa, haverá 5,6 bilhões de reais para o Minha Casa, Minha Vida Rural para 75 mil unidades de habitação. E, para o Minha Casa, Minha Vida Entidades, estão programados 6 bilhões de reais. Esse é um programa fantástico para gerar emprego, gerar dignidade para a família, gerar segurança para pais e mães das famílias que têm menor renda.",WELTER,PT,PR
3601839,"Isso é um Governo que voltou, que olha e coloca o orçamento federal naquele programa que diz que é o pobre no orçamento e o rico no imposto. Isso incomoda a nossa Oposição, isso incomoda parte da nossa Oposição.",WELTER,PT,PR
3601839,"São programas que deram certo, vão dar certo e começam a ser operacionalizados. No ano passado já foi executada uma parte e agora, este ano, vai ser executado muito mais.",WELTER,PT,PR
3601839,"Sr. Presidente, queria fazer outro comunicado importantíssimo. Eu achei muito bonita a frase que vi ontem, aqui na frente do Congresso: ""Inclusão é atitude"". Que coisa bonita! Está ali nos prédios do Congresso Nacional: inclusão é atitude, pela conscientização mundial do autismo.",WELTER,PT,PR
3601839,"Nesse sentido, Presidente, eu queria fazer um pedido a V.Exa. A Lei nº 10.048, de 2003, garante que os elevadores sejam privativos para os Deputados. Essa lei já está prevista, e eu queria que fosse incluído o símbolo privativo para Parlamentares e prioridades. Assim, atenderemos a essa questão da inclusão. Essa lei já existe. É muito importante isso. Inclusive, uma trabalhadora do meu gabinete tem deficiência de locomoção, e isso mostra a inclusão e o cumprimento dessa Lei nº 10.048, de 2003.",WELTER,PT,PR
3601840,"- O.k., Deputado Welter, lá do Paraná.",GILBERTO_NASCIMENTO,PSD,SP
3601840,"Já vou passar a presidência dos trabalhos ao meu querido amigo Pompeo de Mattos, que vai nos substituir nesta hora, e quero, com muita alegria, apresentar aqui o meu amigo Rodrigo Mocellin, da Igreja Resgatar, lá em Guaratinguetá, que tem um grande trabalho social, um grande trabalho de evangelização, de integração de famílias, enfim. Ele é daqueles que plantam as boas sementes de Jesus Cristo na sociedade. Ele se faz acompanhar também do Dione Tavares, do Deilton Ramos e do Diego.",POMPEO_DE_MATTOS,PDT,RS
3601840,"Portanto, a todos vocês as minhas boas-vindas a esta Casa. Sintam-se bem! Esta é a sua Casa, é a Casa do Povo brasileiro. Peço que nas suas orações apresentem este nosso Congresso Nacional a Deus.",POMPEO_DE_MATTOS,PDT,RS
3601840,"Forte abraço, Pastor!",POMPEO_DE_MATTOS,PDT,RS
3601840,Muito obrigado.,POMPEO_DE_MATTOS,PDT,RS
3601840,"Convido, neste momento, o Deputado Pompeo de Mattos para assumir aqui. Logo em seguida, ouviremos o Deputado Jefferson Campos.",POMPEO_DE_MATTOS,PDT,RS
3601882,"- Muito obrigado, Deputado Gilberto Nascimento. Eu tenho a honra de seguir a missão na presidência da sessão da Câmara dos Deputados.",GILBERTO_NASCIMENTO,PSD,SP
3601882,"Há aqui uma série de inscritos, que eu herdo do eminente Líder, que tenho a honra de substituir.",GILBERTO_NASCIMENTO,PSD,SP
3601882,"Antes de chamar o próximo inscrito, o Deputado Cobalchini...",GILBERTO_NASCIMENTO,PSD,SP
3601882,O Deputado Cobalchini está presente?,GILBERTO_NASCIMENTO,PSD,SP
3601882,"Enquanto o Deputado vai à tribuna, concedo a palavra ao Deputado Jefferson Campos, no microfone de aparte.",GILBERTO_NASCIMENTO,PSD,SP
3601841,"- Muito obrigado, Deputado Pompeo de Mattos, Presidente neste momento. Estou registrando também a presença do nosso Vereador Pastor Júnior, da cidade de Cáceres, no Mato Grosso, que vem a Brasília buscar recursos para o Município e ver a representatividade política que temos nesta Casa. Muito nos honra a sua presença.",POMPEO_DE_MATTOS,PDT,RS
3601841,"Muito obrigado pela deferência, Deputado Pompeo, Presidente neste momento. É sempre uma honra ser presidido por V.Exa. Um abraço!",JEFFERSON_CAMPOS,PL,SP
3601858,"- Muito obrigado, Deputado Jefferson. Acolhemos a presença do seu convidado, que, aliás, está muito bem representado no Parlamento federal. O Deputado Jefferson Campos é uma lenda, uma legenda que bem representa o povo paulista aqui no Parlamento nacional.",POMPEO_DE_MATTOS,PDT,RS
3601858,"Deputado Cobalchini, permita-me, ainda, chamar o Deputado Reinhold Stephanes.",POMPEO_DE_MATTOS,PDT,RS
3601858,Depois eu vou conceder ao Deputado Donato.,POMPEO_DE_MATTOS,PDT,RS
3601858,O Deputado Reinhold Stephanes tem 1 minuto.,POMPEO_DE_MATTOS,PDT,RS
3601859,"- Presidente, nós temos uma acusação seríssima da esposa, agora ex-esposa de Luís Cláudio Lula, filho do Presidente Lula, de agressões físicas e psicológicas.",REINHOLD_STEPHANES,PSD,PR
3601859,"Havia uma frase que as Deputadas do PSOL, PCdoB e PT usavam muito aqui: Ninguém larga a mão de ninguém. Dessa vez, porque é o filho do Lula, elas nem se deram a mão. É interessante que estejam mudas. Ninguém critica esse absurdo de agressões físicas e psicológicas durante anos do filho do Presidente Lula",REINHOLD_STEPHANES,PSD,PR
3601859,"E, também, não se vê mais nenhum artista querendo salvar a Amazônia. Desde que a Lei Rouanet ganhou bilhões, acabou o interesse de preservar a Amazônia por parte dos artistas brasileiros.",REINHOLD_STEPHANES,PSD,PR
3601859,"Obrigado, Presidente.",REINHOLD_STEPHANES,PSD,PR
3601884,"- Muito obrigado, Deputado Reinhold Stephanes.",POMPEO_DE_MATTOS,PDT,RS
3601884,"Já na tribuna, o Deputado Cobalchini, de Santa Catarina, tem a palavra.",POMPEO_DE_MATTOS,PDT,RS
3601860,"- Presidente Pompeo de Mattos, caros colegas desta Casa, venho à tribuna trazer um tema de extrema importância para o País, mas também, obviamente, do nosso Estado de Santa Catarina. Falo da questão da Polícia Rodoviária Federal.",POMPEO_DE_MATTOS,PDT,RS
3601860,"Santa Catarina é o segundo Estado com mais acidentes no Brasil. Só acontece mais acidente em Minas Gerais, mas lá temos a maior malha viária do Brasil, e em Santa Catarina, uma das menores. A extensão das rodovias federais de Santa Catarina é de 2 mil quilômetros. Já em Minas Gerais são 8,5 mil quilômetros, ou seja, quatro vezes maior do que Santa Catarina.",COBALCHINI,MDB,SC
3601860,"Em nosso Estado temos a maior quantidade de acidentes por policiais no Brasil inteiro. Em Santa Catarina acontecem 93 acidentes por cada policial. Já em Minas, que tem a maior extensão do Brasil, ocorrem 72 acidentes por policial. Sabe o que vemos em Santa Catarina? Postos da Polícia Rodoviária sem policiais.",COBALCHINI,MDB,SC
3601860,"Isso é uma inversão das prioridades. Os policiais rodoviários são importantíssimos para a segurança nas rodovias, o combate a crimes, a fiscalização de drogas e o socorro em acidentes. Mas eles precisam de apoio do Governo. Sem policial, falta também, sim, segurança nas nossas rodovias.",COBALCHINI,MDB,SC
3601860,"Então, Sr. Presidente, quero rogar especial atenção do Governo Federal, principalmente do Ministério da Justiça, para que vejam essa situação com sensibilidade e coloquem policiais para proteger nossa gente nas rodovias. Não dá mais para continuar dessa forma.",COBALCHINI,MDB,SC
3601875,"Eu falo em Santa Catarina, mas imagino que a situação no Brasil inteiro seja muito parecida. Não culpo apenas o Governo neste momento, já que é uma questão histórica.",COBALCHINI,MDB,SC
3601875,"Há pouca atenção. Não apenas a Polícia Rodoviária Estadual, mas todos aqueles que passam pelas ruas, pelas rodovias lá encontram os postos vazios. E, obviamente, para todos aqueles que passam, todos os catarinenses e brasileiros, hoje, a segurança é uma grande deficiência.",COBALCHINI,MDB,SC
3601875,"Eu peço, Sr. Presidente, que faça veicular o nosso pronunciamento no programa A Voz do Brasil.",COBALCHINI,MDB,SC
3601875,"Muito obrigado, Presidente.",COBALCHINI,MDB,SC
3602030,"- Muito obrigado, Deputado Cobalchini. A solicitação de V.Exa. a Mesa acata para divulgação no programa A Voz do Brasil e nos meios de comunicação social da Casa.",POMPEO_DE_MATTOS,PDT,RS
3602030,"Nós fizemos alguns ajustes aqui, para que o honrado Líder Deputado Ivan Valente pudesse ocupar a tribuna, porque tem outra missão. Mas eu quero pedir a generosidade do Deputado Ivan Valente, porque eu tinha o compromisso de conceder 1 minuto ao Deputado Messias Donato.",POMPEO_DE_MATTOS,PDT,RS
3602030,"Tem a palavra o Deputado Messias Donato por um minuto e, depois, na tribuna, o Deputado Ivan Valente, do PSOL de São Paulo, decano da Casa.",POMPEO_DE_MATTOS,PDT,RS
3601876,"- Obrigado, Sr. Presidente.",MESSIAS_DONATO,REPUBLICANOS,ES
3601876,Eu quero agradecer ao Deputado Ivan Valente pela generosidade.,MESSIAS_DONATO,REPUBLICANOS,ES
3601876,"Sr. Presidente, o Governo Lula irá lançar um programa para atrair os evangélicos. Realmente, ele pensa que vai conseguir mentir para os cristãos depois de tudo de ruim que o Governo do PT tem feito para o Brasil, um governo pró-aborto, um governo pró-drogas, um governo contra o Estado de Israel, aliado do Hamas e das ditaduras.",MESSIAS_DONATO,REPUBLICANOS,ES
3601876,"Enfim, o desespero está batendo à porta, e o Governo Lula está derretendo, Sr. Presidente.",MESSIAS_DONATO,REPUBLICANOS,ES
3601876,"Eu só tenho uma péssima notícia para dar para ele. Essa não irá colar. Ele não conseguirá novamente ludibriar, enganar o povo evangélico deste País.",MESSIAS_DONATO,REPUBLICANOS,ES
3601876,"Obrigado, Sr. Presidente.",MESSIAS_DONATO,REPUBLICANOS,ES
3602065,"- Muito obrigado, Deputado Messias Donato.",POMPEO_DE_MATTOS,PDT,RS
3602065,"Na tribuna, o eminente Líder Deputado Ivan Valente tem a palavra.",POMPEO_DE_MATTOS,PDT,RS
3601877,"- Sr. Presidente, Sras. e Srs. Deputados, a Comissão de Justiça da nossa Casa acaba de aprovar, por 39 a 25 votos, a continuidade da prisão do Deputado Chiquinho Brazão, que com seu irmão e com o chefe da polícia do Rio de Janeiro são os mandantes do assassinato de Marielle Franco e Anderson Gomes.",IVAN_VALENTE,PSOL,SP
3601877,"Bem, pelo menos isso. Ainda houve 25 votos contra. E o argumento jurídico foi muito fraco, falava que não houve flagrante do delito. Pegue o processo e você vai ver que o que houve lá foi crime continuado. O Sr. Ronnie Lessa foi contratado com Élcio Queiroz. O que aconteceu 6 anos depois é que vários delegados de polícia manipularam, tergiversaram, esconderam, criaram, plantaram testemunhas, para impedir a investigação.",IVAN_VALENTE,PSOL,SP
3601873,"Finalmente, a Polícia Federal rasgou o pano. Apareceram os mandantes também. Ronnie Lessa fez delação premiada. E é impossível que esta Casa, agora, à tarde, não vá reafirmar o que a CCJC votou, porque seria um escândalo, uma vergonha internacional e a destruição do Parlamento brasileiro.",IVAN_VALENTE,PSOL,SP
3601873,"E mais, primeiro, isso é a demonstração de que nós podemos atacar e extirpar a milícia no Rio de Janeiro — a milícia que, como todo o mundo sabe, é amiga do Jair Bolsonaro e do Senador Flávio Bolsonaro, que foi ao programa da TV Cultura, o Roda Viva, e falou assim: ""Eu não tenho nada a ver com milícia"". Ele só tinha o Adriano da Nóbrega e o Queiroz plantados dentro do seu gabinete. E o Ronnie Lessa é vizinho do Bolsonaro. Não precisa dizer mais nada.",IVAN_VALENTE,PSOL,SP
3601873,"Mais do que isso, eles tentaram tergiversar jogando contra o Supremo Tribunal Federal. Para quê? Para dizer que o Ministro Alexandre de Moraes... Contrataram até o ricaço dono da Tesla para interferir na soberania nacional, para violar o Judiciário brasileiro, para fazer propaganda; mas eu preciso dizer aqui, neste caso, que o Ministro Alexandre de Moraes, inclusive, não foi quem decidiu, quem decidiu foi o colegiado. E, segundo, ele não foi indicado, ele foi sorteado neste caso do Deputado Chiquinho Brazão.",IVAN_VALENTE,PSOL,SP
3601873,"E agora o que está acontecendo na Casa é o seguinte: Muita disputa para quem vai ser o sucessor do Presidente Arthur Lira, o que cria essa covardia. Em vez de julgar um caso de assassinato aqui, eles estão brincando com o Parlamento brasileiro.",ARTHUR_LIRA,PP,AL
3601873,"Ao União Brasil, foi sugerido que votasse ""não"", pelo Líder Elmar Nascimento. E, um dia depois, eles já tinham expulsado o Deputado Chiquinho Brazão. Veja como é eleitoral! É para atrair a extrema direita aqui da Casa que o Deputado Elmar Nascimento e o Presidente Arthur Lira querem formar uma maioria para continuar esta gestão, este descalabro, acompanhados da extrema direita brasileira.",ARTHUR_LIRA,PP,AL
3601873,Não aceitamos a demonização das instituições e queremos quebrar a espinha dorsal das milícias.,IVAN_VALENTE,PSOL,SP
3601873,"Marielle vive, porque os seus ideais continuarão vivendo. Solidarizamo-nos com os familiares de Anderson Gomes também e de Marielle, neste momento, e dizemos: Aqui se faz justiça hoje.",IVAN_VALENTE,PSOL,SP
3601873,"Então, nós entendemos que é chegado o momento de dar uma resposta para a sociedade civil. Quem botar o dedinho para digitar e votar pela soltura de um bandido, assassino frio, vai pagar a conta com os eleitores brasileiros e o povo brasileiro.",IVAN_VALENTE,PSOL,SP
3601873,Viva a Marielle!,IVAN_VALENTE,PSOL,SP
3601952,"- Muito obrigado, Deputado Ivan Valente.",POMPEO_DE_MATTOS,PDT,RS
3601952,"A próxima inscrição é do Deputado Merlong Solano, do Piauí, eminente líder do povo piauiense.",POMPEO_DE_MATTOS,PDT,RS
3601952,Tem a palavra V.Exa. pelo tempo regimental.,POMPEO_DE_MATTOS,PDT,RS
3601874,"- Sr. Presidente Pompeo de Mattos, colegas Deputados e Deputadas, nós recebemos hoje na Comissão de Saúde a visita da Ministra Nísia. Foi um momento interessante e muito importante em que pudemos receber ótimas notícias acerca das entregas do Governo Lula à população do Brasil na área da saúde.",POMPEO_DE_MATTOS,PDT,RS
3601889,"Eu aqui destaco apenas alguns pontos, porque não há tempo para falar de tudo. O Mais Médicos, este programa que leva atenção básica em saúde, atenção de profissional qualificado, para todas as pequenas cidades do Brasil e também para a periferia, tinha 13.700 médicos em 2022. Já chegou a 25.400, em dezembro de 2023, e, agora, estão chamando mais 1.700. Vamos marchar para aproximadamente 28 mil médicos do Mais Médicos no Brasil, levando atendimento de primeira à população do Brasil na área da atenção primária.",MERLONG_SOLANO,PT,PI
3601889,"Falo sobre a cobertura vacinal. Passamos quatro anos do Governo passado vendo todo tipo de atentado sendo cometido contra o Programa Nacional de Imunizações, o que resultou em uma queda da cobertura vacinal. Em 1 ano de trabalho, das 16 principais vacinas, 13 nós conseguimos aumentar a cobertura vacinal no Brasil — uma ação concreta que protege a saúde de milhares e milhares de brasileiros, de milhões de brasileiros. E agora, há a busca ativa na área da vacina — a Estratégia de Vacinação nas Escolas. O Programa de Imunização irá às escolas de todo o Brasil, para vacinar as crianças que precisam ser protegidas.",MERLONG_SOLANO,PT,PI
3601889,"O Farmácia Popular, Sr. Presidente, ampliou a sua presença nas cidades do Brasil, assim como o número de medicamentos gratuitos e o número de medicamentos com descontos, que chegam a 90%. É um programa que dá dignidade àquela família que, na hora da doença, precisa comprar um medicamento, precisa acessar um medicamento.",MERLONG_SOLANO,PT,PI
3601889,"O Programa de Saúde na Família, que vem de governos anteriores, aumentou em 52%, no ano de 2023, as suas equipes.",MERLONG_SOLANO,PT,PI
3601889,"E, para concluir este rápido levantamento, cito a decisão do Presidente Lula de lançar 42 bilhões de investimentos na elaboração e no desenvolvimento de um complexo industrial na área de saúde, porque um País como o Brasil não pode ficar dependendo da importação de quase tudo em termos de insumos, de medicamentos e de equipamentos para a área da saúde. A nossa indústria tem expertise, tem capacidade de produzir aqui mesmo. E é isso que o Programa de Desenvolvimento do Complexo Industrial da Saúde anuncia para o Brasil, com investimentos de mais de 42 bilhões de reais.",MERLONG_SOLANO,PT,PI
3601889,"Este é o caminho para o Brasil, Sr. Presidente, Srs. Deputados, Sras. Deputadas.",MERLONG_SOLANO,PT,PI
3601889,Muito obrigado pela atenção. Peço que meu pronunciamento seja divulgado nas redes de comunicação da Casa.,MERLONG_SOLANO,PT,PI
3601890,"- Muito obrigado, Deputado Merlong Solano.",POMPEO_DE_MATTOS,PDT,RS
3601890,"O próximo orador inscrito é o Deputado João Daniel, do PT de Sergipe.",POMPEO_DE_MATTOS,PDT,RS
3601890,"Deputado João Daniel, o eminente Líder do Governo e do PT pede a palavra. Temos de dar preferência para o Líder.",POMPEO_DE_MATTOS,PDT,RS
3601890,Tem a palavra V.Exa.,POMPEO_DE_MATTOS,PDT,RS
3601893,- Com certeza!,JOÃO_DANIEL,PT,SE
3601891,"- Obrigado, Deputado João Daniel.",JOSÉ_GUIMARÃES,PT,CE
3601891,"Sr. Presidente, quero registrar e pedir que seja registrado nos anais e divulgado o pronunciamento que eu pretendia fazer.",JOSÉ_GUIMARÃES,PT,CE
3601891,"Como a sessão de hoje deverá ser direcionada para um assunto — todo mundo está sabendo do que se trata —, eu queria registrar neste meu pronunciamento a necessidade de que esta Câmara, o Congresso Nacional, discuta a questão das fake news. Este é o tema do meu pronunciamento.",JOSÉ_GUIMARÃES,PT,CE
3601891,"Todo mundo sabe que há um projeto de lei que tramita, o PL 2630/2020, que tem como Relator o Deputado Orlando Silva. E ontem, na Reunião dos Líderes, Presidente, solicitei que esta matéria fosse discutida.",JOSÉ_GUIMARÃES,PT,CE
3601891,O Presidente Arthur Lira levantou a possibilidade de constituição de um Grupo de Trabalho para reformular e recompor um assunto que pode e deve ser votado nesta Câmara.,ARTHUR_LIRA,PP,AL
3601891,"Nós não podemos assistir o que nós assistimos. Vem um cara aqui, da rede social, um bilionário, e agride, ataca, e fica por isso mesmo.",JOSÉ_GUIMARÃES,PT,CE
3601891,"Este meu pronunciamento é no sentido de considerar que este é um assunto que diz respeito à nossa democracia, à soberania, e o Brasil precisa regulamentar isso antes das eleições.",JOSÉ_GUIMARÃES,PT,CE
3601962,"Por isso, gostaria de solicitar o registro deste pronunciamento nos anais da Casa.",JOSÉ_GUIMARÃES,PT,CE
3601962,Muito obrigado.,JOSÉ_GUIMARÃES,PT,CE
3602075,"- Muito obrigado, Deputado José Guimarães.",POMPEO_DE_MATTOS,PDT,RS
3602075,"A Mesa recebe a manifestação de V.Exa., o pronunciamento para dar como lido, acolhe.",POMPEO_DE_MATTOS,PDT,RS
3602075,"Reforço a importância de votarmos a questão das fake news. Não é censura, Deputado Líder José Guimarães. É respeito. A pessoa pode dizer o que pensa, falar o que sabe, contar o que vê, desde que não ofenda gravemente outras pessoas. Respeito que ofereço é o respeito que eu mereço. Isso está faltando na Internet. A Internet virou um salve-se quem puder, uma terra de ninguém, uma terra sem lei, onde tudo pode, faço o que quiser. Pessoalmente, uma pessoa não diz para a outra o que diz na Internet. Se disser, torna-se uma briga fervorosa. Então, se eu não posso dizer pessoalmente, eu não posso escrever na Internet. Se eu não sustento na frente da pessoa o que eu digo, eu não posso dizer a distância.",POMPEO_DE_MATTOS,PDT,RS
3602075,"Por isso, tem razão V.Exa. Aliás, escutei a manifestação de V.Exa. num vídeo que gravou esta semana, quero parabenizá-lo por ele, foi muito importante, e concordo em grau, número e gênero com V.Exa.",POMPEO_DE_MATTOS,PDT,RS
3602075,Muito obrigado. Parabéns.,POMPEO_DE_MATTOS,PDT,RS
3602075,"Já está na tribuna o eminente Líder do PT, de Sergipe, João Daniel. Tem a palavra, Excelência.",POMPEO_DE_MATTOS,PDT,RS
3601963,"- Muito obrigado, Presidente.",JOÃO_DANIEL,PT,SE
3601963,"Quero parabenizar o nosso Líder Guimarães e também V.Exa., que fez um comentário acerca da necessidade de nós termos e defendemos a liberdade total de imprensa, de redes sociais. Porém, uma coisa é ter liberdade, outra coisa é cometer crime. O tal dono do X, esse magnata, Elon Musk, atingiu o nosso País, as nossas instituições, a nossa soberania. Trata-se de um covarde, criminoso, explorador que não tem nenhum respeito e sobre o qual devem, sim, ser tomadas todas as providências.",JOÃO_DANIEL,PT,SE
3601963,"Nosso repúdio a esse tipo de ação criminosa, que faz parte da arrogância imperialista, machista, desse tipo de gente. Lamentavelmente, há uma galera fascista brasileira que segue, rodeia como se fosse uma cópia desse tipo de atitude.",JOÃO_DANIEL,PT,SE
3601963,"Presidente, o assunto que quero divulgar para o A Voz do Brasil e os demais meios de comunicação, é de que o Presidente Lula cumpre uma grande missão neste momento, no dia de hoje, com o compromisso de retomar o maior programa de geração de emprego, renda e dignidade às famílias brasileiras: o programa Minha Casa Minha Vida Rural, e o programa Minha Casa Minha Vida Urbana.",JOÃO_DANIEL,PT,SE
3601963,"Hoje, quero parabenizar todos os movimentos do campo que lá estavam, entre eles a CONTAG, a Via Campesina; todos os movimentos urbanos de moradia, do MTST, a União Nacional de Moradia, CMP, MTD, todos os movimentos que lutam, que organizam a vida das famílias e lutam por dignidade.",JOÃO_DANIEL,PT,SE
3602067,Começa a grande esperança e a realidade do Governo do Presidente Lula.,JOÃO_DANIEL,PT,SE
3602067,"Quero saudar, em nome de todos os Ministros, o Ministro das Cidades e o Presidente da Caixa Econômica Federal pela retomada deste que é um programa que vai gerar emprego, renda e dignidade às famílias que não têm casa. Parabéns ao Presidente Lula. Parabéns ao povo brasileiro que começa um dos maiores e mais importantes programas de participação popular.",JOÃO_DANIEL,PT,SE
3602067,"Peço que divulgue este discurso no programa A Voz do Brasil e nos demais meios de comunicação desta Casa, Presidente Pompeu.",JOÃO_DANIEL,PT,SE
3602067,Muito obrigado.,JOÃO_DANIEL,PT,SE
3602077,"- Muito obrigado, Deputado João Daniel. A Mesa acata a solicitação de V. Exa. para divulgação do seu discurso no programa A Voz do Brasil e nos meios de comunicação social do Parlamento Federal.",GILBERTO_NASCIMENTO,PSD,SP
3602077,"Para falar, por 1 minuto, da tribuna, o eminente Líder Deputado Bohn Gass, do PT do Rio Grande do Sul. Tem a palavra V. Exa.",GILBERTO_NASCIMENTO,PSD,SP
3602068,"- Obrigado, Deputado Pompeu.",BOHN_GASS,PT,RS
3602068,"Quero registrar aqui e solicitar que seja divulgado no programa A Voz do Brasil este grande ato que foi realizado hoje de manhã no Palácio do Planalto. Se nós queremos a permanência do homem, da mulher, do jovem no campo, Deputado Pompeu, é preciso dar condições a eles e essa condição básica é a moradia. E o Programa Minha Casa, Minha Vida Rural e o Minha Casa, Minha Vida Entidades vão colocar no Rio Grande do Sul mais de 5 mil habitações rurais e urbanas. Repito, são 5 mil unidades. São 3.197 diretamente para rural e mais de 2.783, com as entidades, que podem também ser nas áreas urbanas. No total, são 75 mil unidades ruais e 37 mil das entidades, mais de 110 mil unidades de habitação.",BOHN_GASS,PT,RS
3602068,"Para concluir, Presidente, é muito importante sempre pensar na dignidade das famílias que passam a ter um lar qualificado de moradia. Mas nós precisamos pensar também que isso vai precisar de pedreiro, vai precisar de servente, vai precisar de indústria, vai precisar de comércio, vai precisar vender equipamentos, então, vai ajudar a economia deste País.",BOHN_GASS,PT,RS
3602068,"Portanto, parabéns ao Programa Minha Casa, Minha Vida Rural e Minha Casa, Minha Vida Entidades que foram anunciados na manhã de hoje.",BOHN_GASS,PT,RS
3602068,"Muito obrigado, Presidente.",BOHN_GASS,PT,RS
3602080,"- Muito obrigado, Deputado Bohn Gass. Parabéns a V.Exa. Trata-se de um programa importante do Governo para o Brasil e para os brasileiros.",POMPEO_DE_MATTOS,PDT,RS
3602080,"Permitam-me ainda, pelo tempo de 1 minuto, no microfone de apartes, conceder a palavra ao Deputado Daniel Freitas, de Santa Catarina. Eminente Líder, tem a palavra V.Exa.",POMPEO_DE_MATTOS,PDT,RS
3602069,"- Obrigado, Presidente.",DANIEL_FREITAS,PL,SC
3602069,"Basicamente, é para fazer uma saudação muito especial: Santa Catarina é conhecida e reconhecida pela capacidade do seu povo de empreender e de produzir. E hoje nós recebemos aqui a visita do Jorge Freitas, acompanhado de sua esposa, Aninha Carvalho. Ele é Presidente do Conselho da Intelbras, uma indústria catarinense, que também teve o seu avô, meu bisavô, aqui nesta Casa como Deputado Federal. Portanto, é uma honra para todos nós poder receber aqui, no Congresso Nacional, a presença do Jorge, que representa o empresariado catarinense. Muito obrigado.",DANIEL_FREITAS,PL,SC
3602085,"- Muito obrigado, Deputado Daniel Freitas.",POMPEO_DE_MATTOS,PDT,RS
3602085,"Deputado Daniel Freitas, parabéns por sua representação nesta Casa. Jorge Freitas, empresário, seja bem-vindo ao Parlamento Federal. Parabéns aos empreendedores, aqueles que fazem da sua atividade, do seu negócio, uma atividade de risco para gerar renda, melhorar a vida e a qualidade de vida do povo catarinense, do povo gaúcho, do povo brasileiro. V.Exa. está muito bem representado pelo jovem Deputado Daniel Freitas, que é muito atuante aqui no Parlamento Federal. Sejam bem-vindos. Muito obrigado.",POMPEO_DE_MATTOS,PDT,RS
3602085,"Tem a palavra, na tribuna, o eminente Líder Defensor Stélio Dener.",POMPEO_DE_MATTOS,PDT,RS
3602097,"- Obrigado, Presidente Pompeo de Mattos de Matos. Boa tarde a todos os Deputados e Deputadas presentes.",POMPEO_DE_MATTOS,PDT,RS
3602097,"Quero dizer, Sr. Presidente, que eu estou usando a tribuna nesta tarde de hoje para parabenizar todos os servidores das Defensorias Públicas no Brasil. Os servidores públicos que hoje compõem a Defensoria Pública brasileira, a Defensoria Pública Nacional, de todos os Estados, da Defensoria da União, estão esta semana aqui em Brasília se instalando e criando a Associação Nacional dos Servidores Públicos das Defensorias Públicas Brasileiras.",DEFENSOR_STÉLIO_DENER,REPUBLICANOS,RR
3602097,"Esses servidores públicos, juntamente com todas as Defensorias Públicas do Brasil, juntamente com todos os Defensores Gerais do Brasil, que atuam na Defensoria Pública, que fazem da Defensoria Pública uma instituição importantíssima para o Brasil e para a sua população, a população mais vulnerável, a população mais sofrida, esses servidores públicos entregam o seu serviço à Nação brasileira e ao seu povo, atendendo milhares e milhares de pessoas no Brasil todos os dias.",DEFENSOR_STÉLIO_DENER,REPUBLICANOS,RR
3602097,"É um reconhecimento nosso, como um Defensor Público Deputado Federal, que esta Associação Nacional dos Servidores Públicos Brasileiros tenha uma grande missão daqui para frente: cuidar de todos os servidores públicos das Defensorias Públicas.",DEFENSOR_STÉLIO_DENER,REPUBLICANOS,RR
3602097,"Quero aqui citar, Sr. Presidente, o Presidente Alex Gonçalves Soares, da Associação Nacional dos Servidores Públicos da Defensoria Pública. Quero citar todos os Presidentes que estão reunidos nesta Casa, no Plenário 16 das Comissões, o Presidente Riso Duarte, de Roraima; a Presidente Socorro Xavier, do Pará; Ítalo, do Amazonas; Danilo Belo, do Mato Grosso; Diego Meira, do Rio Grande do Sul; Leonardo Quintão, do Rio de Janeiro; Clodoaldo Porto Filho, do Paraná; Maria Gabryella Rocha, do Distrito Federal, e Brunno Gozzi, de São Paulo.",DEFENSOR_STÉLIO_DENER,REPUBLICANOS,RR
3602097,"Quero parabenizar todos vocês, o Presidente nacional, os Presidentes estaduais, que fazem, a partir de hoje, um trabalho muito significante em relação à defesa da Defensoria Pública, em relação à defesa dos nossos assistidos e também em relação à defesa da categoria de servidores públicos da Defensoria Pública do Brasil. Parabéns! E contem com este Defensor Público para as matérias importantes em relação à categoria.",DEFENSOR_STÉLIO_DENER,REPUBLICANOS,RR
