"Var1","Freq"
"mostre a",1
"mostrem à",1
"mostrou muita",1
"mostrou que",1
"motivação e",1
"motivação entendemos",1
"motivado exatamente",1
"motivo de",1
"motivo é",1
"motivos para",1
"motorista imediatamente",1
"motta é",1
"moura de",1
"moura júnior",1
"móveis chegaram",1
"móveis da",1
"movimentação da",1
"movimentação de",1
"movimentação do",1
"movimentam centenas",1
"movimentando nesta",1
"movimento da",1
"movimento dos",1
"movimento justo",1
"movimento lá",1
"movimento muito",1
"movimentos da",1
"movimentos de",1
"movimentos do",1
"movimentos que",1
"movimentos sociais",3
"movimentos urbanos",1
"mtd todos",1
"mtst a",1
"muda a",2
"mudam no",1
"mudanças climáticas",1
"mudanças de",1
"mudar a",1
"mudar o",1
"mudas ninguém",1
"mudou a",1
"mudou meu",1
"mudou o",1
"muita alegria",3
"muita articulação",1
"muita atenção",1
"muita coisa",1
"muita competência",1
"muita convicção",1
"muita coragem",1
"muita deferência",1
"muita disposição",1
"muita disputa",1
"muita dor",1
"muita felicidade",1
"muita gente",1
"muita honra",1
"muita importância",1
"muita inteligência",1
"muita intempérie",1
"muita razão",1
"muita sensibilidade",1
"muita tentativa",1
"muitas áreas",1
"muitas criações",1
"muitas famílias",1
"muitas pelo",1
"muitas provas",1
"muitas vezes",4
"muitíssimo importante",1
"muitíssimo juntamente",1
"muito a",3
"muito abençoada",1
"muito aquele",1
"muito aqui",1
"muito as",1
"muito atuante",1
"muito barato",1
"muito bem",11
"muito bom",1
"muito bonita",1
"muito carinho",1
"muito clara",1
"muito claro",1
"muito cuidado",1
"muito de",2
"muito deste",1
"muito detalhadas",1
"muito diferente",1
"muito do",1
"muito e",1
"muito eficiente",1
"muito especial",2
"muito esse",1
"muito fácil",1
"muito feliz",5
"muito fraco",1
"muito grande",9
"muito grave",6
"muito honrado",1
"muito importante",17
"muito incomodada",1
"muito jovem",1
"muito magistrado",2
"muito mais",4
"muito mas",1
"muito menos",1
"muito na",2
"muito nas",1
"muito nobre",1
"muito nos",1
"muito o",1
"muito obrigada",8
"muito obrigado",86
"muito oportuno",1
"muito para",1
"muito parecida",1
"muito perigoso",1
"muito pobre",1
"muito preocupado",1
"muito que",1
"muito rápido",1
"muito recente",1
"muito rico",1
"muito sério",1
"muito significante",1
"muito tempo",2
"muito trabalho",1
"muito usada",1
"muito vergonhoso",1
"muito vir",1
"muitos anos",2
"muitos corajosos",1
"muitos debates",1
"muitos deputados",1
"muitos e",1
"muitos estão",1
"muitos eu",1
"muitos jornalistas",1
"muitos mas",1
"muitos momentos",1
"muitos os",1
"muitos prejuízos",1
"mulher de",1
"mulher do",1
"mulher negra",1
"mulher que",1
"mulheres forem",1
"mulheres porque",1
"multidão marca",1
"multidão se",1
"multiplicaram temos",1
"mundial da",1
"mundial do",1
"mundo afora",1
"mundo de",1
"mundo em",1
"mundo está",2
"mundo inteiro",1
"mundo mais",2
"mundo o",1
"mundo pensam",1
"mundo precisa",1
"mundo que",1
"mundo sabe",2
"mundo se",1
"mundo tem",1
"mundo todo",1
"municipais mais",1
"municipais nós",1
"municipais para",1
"municipal da",1
"municipal é",1
"municipal faça",1
"municipal fiz",1
"municipal para",1
"municipal que",1
"município com",1
"município de",3
"município do",1
"município e",1
"município ocupado",1
"município passe",1
"município são",1
"municípios e",3
"municípios notícia",1
"municípios que",1
"municípios vem",1
"musk atingiu",1
"musk que",2
"musk um",1
"mutirão para",1
"mutirões que",1
"mutum que",1
"na ação",1
"na agricultura",1
"na análise",1
"na área",6
"na argentina",1
"na assembleia",2
"na assinatura",1
"na audiência",1
"na avenida",2
"na bahia",2
"na base",1
"na br",5
"na busca",1
"na cabeça",1
"na cadeia",4
"na câmara",6
"na câmara_dos_deputados",4
"na captação",1
"na casa",4
"na ccj",3
"na ccjc",1
"na cidade",10
"na comissão",15
"na comunicação",1
"na concessão",2
"na consciência",1
"na consolidação",1
"na constituição",1
"na construção",1
"na contramão",1
"na década",1
"na decisão",1
"na defensoria",1
"na defesa",2
"na dignidade",1
"na economia",1
"na educação",1
"na elaboração",1
"na elucidação",1
"na época",1
"na esteira",1
"na estruturação",1
"na execução",1
"na faixa",1
"na família",1
"na festa",1
"na fila",1
"na formatação",1
"na frente",4
"na fronteira",3
"na geração",1
"na grande",2
"na hora",6
"na idade",5
"na identificação",1
"na infraestrutura",2
"na internet",3
"na justiça",1
"na lagoa",1
"na lei",2
"na manhã",1
"na manutenção",1
"na mão",1
"na mesa",1
"na mídia",1
"na minha",2
"na modalidade",1
"na nossa",6
"na onu",1
"na ordem",1
"na pauta",1
"na periferia",1
"na política",2
"na população",1
"na posição",1
"na praia",1
"na prática",1
"na presença",1
"na presidência",2
"na prisão",2
"na próxima",2
"na questão",1
"na reforma",1
"na região",3
"na reparação",1
"na represa",2
"na república",1
"na resolução",1
"na resposta",1
"na reunião",3
"na rua",1
"na saúde",2
"na segurança",2
"na semana",1
"na sequência",2
"na sessão",1
"na soberania",1
"na sociedade",1
"na sua",9
"na tarde",1
"na tribuna",16
"na última",1
"na universidade",1
"na velocidade",1
"na verdade",4
"na vida",2
"na votação",1
"na zona",1
"nação brasileira",2
"nação certamente",1
"nação pertence",1
"nacional a",2
"nacional convém",1
"nacional da",2
"nacional de",5
"nacional discuta",1
"nacional dos",4
"nacional engenheiros",1
"nacional hoje",1
"nacional inclusão",1
"nacional mas",2
"nacional na",1
"nacional não",2
"nacional nós",1
"nacional os",1
"nacional ou",1
"nacional para",1
"nacional presidente",1
"nacional reconheço",1
"nada a",1
"nada absolutamente",1
"nada aconteceu",1
"nada aquele",1
"nada como",1
"nada de",1
"nada e",1
"nada está",1
"nada mais",2
"nada melhor",1
"nada menos",1
"nada para",2
"nada passaram",1
"nada prejudica",1
"nada sai",1
"nada se",1
"nada zero",1
"não aceitam",1
"não aceitamos",1
"não aconteceu",1
"não agiram",1
"não agregaram",1
"não aguentamos",1
"não alcançou",1
"não aos",1
"não apenas",1
"não atendimento",1
"não autorize",1
"não batermos",1
"não bateu",1
"não caminhe",1
"não chegou",1
"não compareceu",1
"não conclua",2
"não concluí",1
"não concordo",1
"não consegue",1
"não conseguem",2
"não conseguirá",1
"não contempla",1
"não contemplei",1
"não continuem",1
"não coopera",1
"não corretas",1
"não culpo",1
"não cumprindo",1
"não cumpriu",2
"não dá",6
"não dão",2
"não deixa",2
"não deixaremos",1
"não depende",1
"não deve",1
"não devem",1
"não diferente",1
"não digo",1
"não diz",1
"não do",2
"não dorme",1
"não dos",1
"não e",1
"não é",35
"não era",1
"não esqueçam",1
"não está",3
"não estamos",2
"não estando",2
"não estão",3
"não estaria",1
"não estava",4
"não estou",3
"não existe",3
"não façamos",1
"não falaram",1
"não fará",1
"não faz",1
"não fez",1
"não fique",1
"não fizer",1
"não foi",5
"não fomos",1
"não for",2
"não foram",1
"não fosse",1
"não gostei",1
"não há",8
"não haverá",2
"não haveria",3
"não havia",2
"não houve",1
"não imaginam",1
"não implantou",1
"não irá",1
"não iremos",1
"não lhe",1
"não liberou",1
"não mas",1
"não me",4
"não merece",1
"não muçulmana",1
"não na",1
"não não",3
"não nos",3
"não o",3
"não obstante",1
"não ocupe",1
"não ofenda",1
"não olho",1
"não para",4
"não passa",1
"não pede",1
"não pelo",1
"não perder",1
"não permitam",2
"não pode",23
"não podem",4
"não podemos",10
"não poder",1
"não poderá",1
"não poderão",1
"não poderemos",1
"não poderia",1
"não por",2
"não possibilidade",1
"não posso",5
"não precisa",3
"não prevalecesse",1
"não quer",1
"não querem",1
"não quero",1
"não questiono",1
"não realização",1
"não reconhecer",1
"não respeitar",1
"não respondo",1
"não sabe",1
"não sabem",1
"não saíram",1
"não saísse",1
"não são",1
"não se",12
"não sei",2
"não seja",1
"não sejam",1
"não sejamos",1
"não ser",6
"não será",1
"não seriam",1
"não só",4
"não sou",2
"não sujeitos",1
"não suporta",1
"não sustento",1
"não tem",12
"não têm",5
"não temos",3
"não tendo",1
"não tenhamos",1
"não tenho",5
"não terá",1
"não teriam",2
"não teve",1
"não tinha",3
"não tinham",1
"não tivemos",1
"não tiveram",1
"não tomarmos",1
"não uso",1
"não vá",2
"não vai",5
"não vale",1
"não valer",1
"não vamos",3
"não vejam",1
"não vemos",2
"não venham",2
"não vierem",1
"não virem",1
"não votam",1
"não votar",1
"não votaram",1
"não vou",1
"naquela oportunidade",2
"naquela região",1
"naquele momento",1
"naquele pedaço",1
"naquele programa",1
"narrativa para",1
"nas ações",1
"nas áreas",2
"nas cidades",2
"nas comissões",1
"nas contas",1
"nas empresas",1
"nas escolas",1
"nas instalações",1
"nas mãos",1
"nas mídias",1
"nas nossas",1
"nas obras",1
"nas principais",1
"nas redes",1
"nas rodovias",2
"nas ruas",1
"nas suas",3
"nas universidades",2
"nasci e",1
"nascimento e",2
"nascimento eu",1
"nascimento meu",1
"natal caso",1
"natal para",1
"natal que",1
"natália bonavides",4
"natural que",1
"naturalmente arrecadará",1
"natureza de",1
"necessária a",1
"necessário aquele",1
"necessário e",1
"necessário o",2
"necessário para",1
"necessário porque",1
"necessário que",1
"necessários em",1
"necessidade clara",1
"necessidade das",1
"necessidade de",4
"necessidade do",1
"necessitam e",1
"negação do",1
"negacionismo negando",1
"negando vacina",1
"negativamente na",1
"negligência de",1
"negligência médica",1
"negligência nós",1
"negociação e",1
"negociação mas",1
"negócio uma",1
"negra dedicada",1
"negra precisa",1
"negra uma",1
"nely aquino",1
"nem a",1
"nem das",1
"nem dizer",1
"nem encaminhamento",1
"nem fazer",1
"nem mãe",1
"nem mesmo",1
"nem por",1
"nem processo",1
"nem protege",1
"nem se",1
"nem um",1
"nenhum artista",1
"nenhum deputado",3
"nenhum durante",1
"nenhum estou",1
"nenhum mas",1
"nenhum poder",1
"nenhum processo",1
"nenhum respeito",1
"nenhum sucesso",1
"nenhum tipo",1
"nenhuma ação",1
"nenhuma equipe",1
"nenhuma influencia",1
"nenhuma movimentação",1
"nenhuma razão",1
"nenhuma satisfação",1
"nessa cadeia",1
"nessa direção",1
"nessa idade",1
"nessa luta",2
"nessa negociação",1
"nessa primeira",1
"nessa teoria",1
"nessas áreas",1
"nesse caso",2
"nesse cenário",1
"nesse corpinho",1
"nesse estacionamento",1
"nesse investimento",1
"nesse julgamento",1
"nesse mesmo",1
"nesse momento",1
"nesse quesito",1
"nesse sentido",3
"nesse tempo",1
"nesse trecho",1
"nesses convênios",1
"nesses governos",1
"nesses hospitais",1
"nesses locais",1
"nesses segundos",1
"nesses últimos",1
"nesta atual",1
"nesta câmara",1
"nesta câmara_dos_deputados",1
"nesta casa",23
"nesta hora",1
"nesta missão",1
"nesta noite",1
"nesta oportunidade",2
"nesta relação",1
"nesta semana",1
"nesta sessão",2
"nesta tarde",6
"nesta tribuna",3
"nestas duas",1
"neste brasil",1
"neste brasilzão",1
"neste caso",3
"neste dia",1
"neste espaço",1
"neste meu",1
"neste minuto",1
"neste momento",17
"neste país",3
"neste parlamento",4
"neste plenário",1
"neste sentido",2
"neste último",1
"neto da",1
"neto deputado",2
"neto tem",1
"neurológico que",1
"news disseminar",1
"news este",1
"news não",1
"nilto tatto",5
"ninguém critica",1
"ninguém de",1
"ninguém dessa",1
"ninguém e",1
"ninguém é",3
"ninguém fala",1
"ninguém larga",1
"ninguém mas",1
"ninguém pode",1
"ninguém uma",1
"nísia foi",1
"niterói em",1
"nível das",1
"nível de",1
"no 2º",1
"no a",1
"no acordo",1
"no agronegócio",2
"no amazonas",1
"no âmbito",1
"no ano",5
"no anúncio",1
"no aparelho",1
"no ar",1
"no art",1
"no artigo",1
"no brasil",20
"no campo",3
"no caso",5
"no cenário",1
"no centro",1
"no cercadinho",1
"no cometimento",1
"no cômputo",1
"no concurso",1
"no congresso",4
"no conselho",1
"no coração",1
"nº de",12
"no desenvolvimento",1
"no devido",2
"no dia",11
"no distrito",2
"nº é",1
"no entanto",3
"no espírito",3
"no esquecimento",1
"no estado",9
"no estatuto",1
"no exercício",1
"no final",2
"no futuro",1
"no governo",6
"no guaíba",1
"no ibama",2
"no imposto",1
"no início",1
"no intuito",1
"no irã",2
"no jornal",1
"no julgamento",1
"no linguajar",1
"no mato",1
"no meio",2
"no mesmo",1
"no meu",8
"no microfone",8
"no mínimo",2
"no ministério",1
"no momento",2
"no mundo",2
"no município",2
"no nosso",8
"no orçamento",1
"no pacote",1
"no país",2
"no palácio",2
"no papel",1
"no parecer",1
"no parlamento",9
"no passado",2
"no passo",1
"no período",1
"no piauí",1
"no plano",1
"no plenário",10
"no poder",5
"no presidente",1
"no presídio",1
"no programa",21
"no próximo",1
"no qual",1
"no que",3
"nº que",2
"no quesito",1
"nº r",1
"no ranking",1
"no recesso",1
"nº ref",1
"no rio",1
"no rio_de_janeiro",10
"no rio_grande_do_norte",2
"no rio_grande_do_sul",5
"nº rj",2
"no sebrae",1
"no segmento",1
"no senado",1
"no sentido",4
"no sertão",1
"no serviço",3
"no seu",1
"no sítio",1
"no supremo",1
"no tempo",1
"no tocante",1
"no total",2
"no transporte",2
"no vale",1
"no valor",1
"no voto",1
"nobre da",1
"nobre deputada",1
"nobre deputado",1
"nobre é",1
"nobre presidente",5
"nóbrega e",1
"nobres colegas",1
"nocivos exemplos",1
"nogueira atendendo",1
"nogueira e",1
"nogueira o",1
"nogueira terá",1
"noite a",2
"noite boa",1
"noite não",1
"nome da",4
"nome das",1
"nome de",5
"nome desse",1
"nome disso",1
"nome do",2
"nome dos",1
"nome para",1
"nomeiam milicianos",1
"nomes não",1
"nominal que",1
"nordestina paraibana",1
"norma o",1
"normalidade da",1
"noroeste pela",1
"noroeste unidades",1
"norte agora",1
"norte com",1
"norte do",2
"norte e",3
"nós a",2
"nos abençoe",1
"nós abrimos",1
"nós acabamos",1
"nos acompanhando",1
"nos acovardar",1
"nos afigura",1
"nós amamos",1
"nos anais",2
"nós analisaremos",1
"nos anos",1
"nós aprovemos",1
"nós aqui",1
"nos assessorar",1
"nos assistem",1
"nós assistimos",1
"nos atingiu",1
"nos autos",2
"nos bahá'ís",1
"nós baianos",1
"nos bairros",1
"nós brasileiros",1
"nós buscamos",1
"nos casos",3
"nós chamaremos",1
"nós chegamos",1
"nos colocar",1
"nos com",1
"nós começo",1
"nos compete",1
"nós compreendemos",1
"nós conseguimos",2
"nós criamos",1
"nós criaremos",1
"nós da",1
"nos dar",2
"nós defendemos",2
"nos demais",1
"nós deputados",1
"nos desmoralizamos",1
"nós deveríamos",1
"nos dias",3
"nos distritos",1
"nós é",1
"nós efetivamente",1
"nos elegeram",1
"nós então",1
"nós entendemos",2
"nós escutamos",1
"nos esquecendo",1
"nos estacionamentos",1
"nós estamos",23
"nós estaremos",2
"nós estejamos",1
"nós falamos",2
"nos faz",1
"nós fazemos",1
"nós fazíamos",1
"nós ficamos",2
"nos fins",1
"nós fizemos",2
"nós foi",1
"nós fomos",2
"nós gaúchos",1
"nós havíamos",1
"nos honra",1
"nós infelizmente",1
"nos institutos",3
"nós iremos",2
"nós já",2
"nós juramos",1
"nós libertamos",1
"nos machuca",1
"nos mais",1
"nos meios",7
"nós melhoremos",1
"nos mencionados",1
"nós não",16
"nós nesta",1
"nós nos",1
"nós o",2
"nos ouvem",1
"nos ouviu",1
"nós para",2
"nós parlamentares",2
"nós perderíamos",1
"nos perguntamos",1
"nós podemos",1
"nós poder",1
"nos posicionar",1
"nos posicionemos",1
"nós possamos",5
"nos precedentes",1
"nós precisamos",24
"nos prédios",1
"nos próximos",3
"nós pudermos",1
"nós quando",1
"nos quatro",1
"nós que",2
"nós queremos",5
"nós recebemos",2
"nós respeitamos",1
"nós sabemos",7
"nós sempre",1
"nos seus",1
"nós só",2
"nós somos",4
"nós soubemos",1
"nos substituir",1
"nós também",1
"nós temos",35
"nós tenhamos",1
"nós teremos",2
"nos termos",4
"nós termos",3
"nós tivemos",4
"nós tivéssemos",1
"nos trazer",1
"nos últimos",2
"nós um",1
"nós utilizamos",1
"nós vamos",68
"nós vemos",2
"nos visitando",2
"nós vivemos",1
"nós votamos",1
"nós votarmos",1
"nossa ação",2
"nossa audiência",1
"nossa autoria",1
"nossa bancada",2
"nossa casa",2
"nossa cidade",7
"nossa companheira",1
"nossa constituição",2
"nossa cultura",1
"nossa democracia",1
"nossa deputada",4
"nossa e",1
"nossa esperança",1
"nossa fala",1
"nossa feira",1
"nossa fronteira",1
"nossa gente",2
"nossa gratidão",2
"nossa imunidade",1
"nossa indicação",1
"nossa indústria",1
"nossa instituição",2
"nossa junto",1
"nossa juventude",2
"nossa lendária",1
"nossa liberdade",1
"nossa liberdade_de_expressão",2
"nossa luta",1
"nossa nação",1
"nossa obrigação",1
"nossa oposição",2
"nossa paraíba",1
"nossa população",1
"nossa preocupação",2
"nossa priorização",1
"nossa que",2
"nossa querida",2
"nossa república",2
"nossa responsabilidade",1
"nossa soberania",1
"nossa suplente",1
"nossa terra",2
"nossa voz",1
"nossas equipes",1
"nossas ideias",1
"nossas instituições",2
"nossas minas",4
"nossas riquezas",1
"nossas rodovias",1
"nossas vidas",1
"nossas visitantes",1
"nosso abraço",1
"nosso agronegócio",1
"nosso alerta",1
"nosso amazonas",1
"nosso apoio",2
"nosso assessor",1
"nosso brasil",4
"nosso colega",1
"nosso como",1
"nosso compromisso",1
"nosso congresso",1
"nosso conhecimento",1
"nosso deputado",7
"nosso deus",1
"nosso documento",1
"nosso entendimento",2
"nosso espírito",1
"nosso estado",12
"nosso governador",3
"nosso grande",2
"nosso honrado",2
"nosso lado",1
"nosso líder",1
"nosso mandato",3
"nosso ministro",1
"nosso município",2
"nosso país",16
"nosso paraná",1
"nosso parlamento",1
"nosso pastor",1
"nosso patrimônio",1
"nosso povo",7
"nosso presidente",5
"nosso pronunciamento",2
"nosso querido",3
"nosso repúdio",1
"nosso rio_de_janeiro",4
"nosso rio_grande_do_norte",2
"nosso rio_grande_do_sul",1
"nosso secretário",2
"nosso tocantins",1
"nosso total",1
"nosso ver",2
"nosso vereador",2
"nossos assessores",1
"nossos assistidos",1
"nossos atos",1
"nossos colegas",2
"nossos corpos",1
"nossos maranhenses",1
"nossos municípios",1
"nossos produtores",1
"nossos projetos",1
"nossos representados",1
"nossos representantes",1
"nossos sentimentos",1
"nossos trabalhos",1
"nossos valores",1
"notas taquigráficas",1
"notícia exitosa",2
"notícia hoje",1
"notícia para",1
"notícia tão",1
"noticiado no",1
"notícias acerca",1
"novamente começaram",1
"novamente e",1
"novamente é",1
"novamente ludibriar",1
"novamente votei",1
"novas lá",1
"noventa anos",1
"novidade no",1
"novo e",2
"novo eles",1
"novo libera",1
"novo patamar",1
"novo projeto",1
"novos projetos",1
"núcleo de",1
"num caso",1
"num computador",1
"num dos",1
"num mesmo",1
"num passo",1
"num vídeo",1
"numa cidade",1
"numa época",1
"numa hora",1
"numa lógica",1
"numa mesa",1
"numa mina",1
"numa pesquisa",1
"numa posição",1
"numa votação",1
"número de",4
"número e",1
"número próximo",1
"número um",1
"números para",2
"nunca a",1
"nunca ataquei",1
"nunca fui",1
"nunca seja",1
"nunca vim",1
"nunes então",1
"nunes está",1
"nunes filha",1
"nunes muito",1
"nunes no",1
"nunes nós",1
"nunes parabéns",1
"nunes por",1
"nunes prefeito",1
"nunes tem",1
"o 25º",1
"o 2º",1
"o a",1
"o abraão",1
"o absurdo",1
"o acolhimento",1
"o acompanhamento",1
"o açude",1
"o acusou",1
"o adriano",1
"o agricultor",1
"o agronegócio",2
"o alimento",1
"o amadorismo",1
"o amazonas",2
"o anderson",2
"o ano",1
"o anúncio",1
"o apoio",4
"o aprofundamento",2
"o arcabouço",1
"o argumento",1
"o art",7
"o artigo",1
"o assassinato",1
"o assunto",4
"o autismo",2
"o autor",2
"o banco",1
"o bandido",1
"o bloco",7
"o bolsonaro",1
"o brasil",43
"o brasileiro",1
"o brazão",6
"o brt",1
"o calor",1
"o caminho",1
"o campo",1
"o caos",2
"o cara",2
"o carlos",1
"o caso",3
"o chamado",1
"o chefe",1
"o chiquinho",1
"o cidadão",1
"o claro",1
"o clima",1
"o cnj",1
"o código",1
"o colegiado",1
"o coloca",1
"o combate",1
"o comparecimento",2
"o compromisso",3
"o congresso",1
"o conjunto",2
"o conselheiro",2
"o conselho",2
"o constituinte",1
"o contador",2
"o convidado",1
"o convite",1
"o coração",2
"o coronel",1
"o corpo",1
"o crime",9
"o cuidado",1
"o cumprimento",1
"o currículo",1
"o custo",1
"o daniel",2
"o de",4
"ô de",1
"o debate",4
"o dedinho",1
"o déficit",3
"o delegado",2
"o deputado",127
"o descaso",2
"o desemprego",1
"o desenvolvimento",4
"o desespero",1
"o desgoverno",2
"o desserviço",1
"o detalhe",1
"o dever",2
"o devido",1
"o dia",3
"o dinheiro",2
"o direito",4
"o diretor",1
"o discurso",1
"o do",1
"o documento",1
"o donizete",1
"o dpvat",4
"o efeito",1
"o elon",1
"o eminente",6
"o empresariado",1
"o endurecimento",1
"o então",1
"o entendimento",1
"o entidades",1
"o envio",1
"o envolvimento",1
"o equilíbrio",2
"o escoamento",1
"o espaço",1
"o espectro",1
"o espírito",1
"o esquadrão",1
"o estabelecido",1
"o estado",14
"o estatuto",2
"o estresse",1
"o excesso",1
"o exemplo",1
"o exército",1
"o exposto",1
"o façam",1
"o farão",1
"o farmácia",1
"o fato",1
"o fechamento",1
"o filho",2
"o fim",2
"o final",1
"o foro",1
"o futuro",1
"o gás",1
"o golpe",1
"o governador",13
"o governo",28
"o grupo",1
"o guerreiro",2
"o homem",1
"o homicídio",1
"o honrado",1
"o hospital",1
"o ibama",1
"o ifrn",1
"o imediato",1
"o impacto",1
"o importante",1
"o imposto",1
"o indeferimento",1
"o índice",1
"o início",1
"o instituto",1
"o interesse",1
"o irã",1
"o irmão",1
"o item",2
"o joão",1
"o jogo",1
"o judiciário",2
"o juiz",4
"o lado",4
"o lançamento",1
"o licenciamento",1
"o líder",1
"o limite",1
"o lula",1
"o lulinha",1
"o maior",6
"o mais",5
"o mandado",1
"o mandato",2
"o manicômio",1
"o maranhão",2
"o máximo",1
"o mazinho",1
"o médios",1
"o meio",1
"o mercosul",1
"o mérito",3
"o mês",2
"o mesmo",1
"o metrô",1
"o meu",27
"o minha_casa_minha_vida",8
"o mínimo",2
"o ministério",5
"o ministro",9
"o momento",2
"o motivo",1
"o motorista",1
"o mundo",5
"o município",2
"o não",1
"o natal",1
"o nome",3
"o nosso",40
"o novo",2
"o núcleo",1
"o número",3
"o oba",1
"o orçamento",2
"o ordenamento",1
"o otoni",1
"o outro",4
"o padrão",1
"o padre",1
"o pagamento",1
"o painel",3
"o país",5
"o pano",1
"o papel",2
"o paraguai",1
"o paraná",1
"o parecer",6
"o parlamentar",9
"o parlamento",6
"o parlasul",2
"o passado",1
"o pastor",1
"o pcc",3
"o pcdob",1
"o pdt",2
"o pedido",8
"o pequeno",1
"o perfil",1
"o perigo",1
"o perse",1
"o pessoal",2
"o pib",1
"o pior",1
"o piso",3
"o pitanta",1
"o pl",10
"o plenário",1
"o plp",1
"o pobre",2
"o poder",2
"o poema",1
"o ponto",2
"o posto",1
"o potássio",1
"o povo",24
"o prazo",2
"o prefeito",5
"o presente",2
"o presidente",22
"o presidente_da_república",1
"o primeiro",3
"o privilégio",2
"o proagro",3
"o problema",1
"o processo",5
"o procurador",1
"o produtor",1
"o programa",15
"o projeto",8
"o pronunciamento",4
"o próprio",2
"o proteja",1
"o próximo",4
"o psb",2
"o psol",2
"o público",1
"o quadro",1
"o qual",2
"o quantitativo",1
"o que",65
"o queiroz",1
"o querido",1
"o quórum",2
"o raciocínio",1
"o racismo",1
"o recado",2
"o reconhecimento",1
"o regimento",1
"o reginaldo",1
"o registro",1
"o relator",2
"o relatório",1
"o repúdio",1
"o requerente",2
"o respeito",1
"o resultado",3
"o ricaço",1
"o rico",1
"o rio_de_janeiro",6
"o rio_grande_do_sul",2
"o rito",2
"o roda",1
"o ronnie",1
"o rumo",1
"o rural",1
"o sacrifício",1
"o salário",1
"o secretário",2
"o segmento",3
"o seguinte",7
"o segundo",2
"o seguro",2
"o senado",2
"o senhor",7
"o sentimento",1
"o serviço",2
"o sétimo",1
"o setor",2
"o seu",13
"o silêncio",1
"o sim",1
"o símbolo",1
"o sindjustiça",1
"o sinsenat",1
"o sispass",1
"o sistema",2
"o socorro",1
"o soldado",1
"o solidariedade",1
"o sonho",1
"o sr",1
"o stf",3
"o sucateamento",1
"o sucessor",1
"o suficiente",1
"o sufocamento",1
"o sujeito",2
"o sul",1
"o suporte",1
"o supremo",3
"o supremo_tribunal_federal",1
"o sus",1
"o tal",1
"o tamanho",1
"o tema",1
"o tempo",6
"o terminal",1
"o terrorismo",1
"o título",1
"o trabalho",3
"o tráfico",1
"o transporte",2
"o tribunal",1
"o túnel",1
"o turismo",1
"o último",1
"o união",1
"o uruguai",1
"o uso",1
"o valor",2
"o vereador",3
"o vice",1
"o voto",7
"o zequinha",1
"oba desse",1
"oba oba",1
"obedecer a",1
"obedecer ritualmente",1
"obediência ao",1
"objetivo incutir",1
"objetivo maior",1
"objeto de",1
"obra começa",1
"obra e",1
"obra em",1
"obra estiver",1
"obra local",1
"obra que",1
"obras inacabadas",1
"obras no",1
"obras paralisadas",1
"obras porque",1
"obras somente",1
"obrigação de",1
"obrigação será",1
"obrigada meu",1
"obrigada pela",1
"obrigada presidente",8
"obrigada sr",2
"obrigado a",2
"obrigado deputada",3
"obrigado deputado",33
"obrigado digníssimo",1
"obrigado dr",1
"obrigado é",1
"obrigado eminente",1
"obrigado márcio",1
"obrigado meu",2
"obrigado nobre",1
"obrigado parabéns",2
"obrigado pastor",1
"obrigado pela",4
"obrigado pelo",1
"obrigado pitanta",1
"obrigado por",1
"obrigado presidente",31
"obrigado sr",20
"obrigado tenho",1
"observação sem",1
"observe se",1
"observem bem",1
"obstáculos à",1
"obstante a",1
"obstrução continuavam",1
"obstrução da",1
"obstrução de",6
"obstrução teve",1
"obstruindo a",4
"obstruir a",1
"obstruir as",1
"óbvia porque",1
"obviamente do",1
"obviamente para",1
"ociosos sejam",1
"ocorre que",1
"ocorre também",1
"ocorrem acidentes",1
"ocorrem agora",1
"ocorrem tragédias",1
"ocorrendo dia",1
"ocorrendo na",1
"ocorrendo nos",1
"ocorrer que",1
"ocorrer sem",1
"ocorreram tanto",1
"ocorreria em",1
"ocorresse isso",1
"ocorreu em",2
"ocorreu há",1
"ocorreu ontem",1
"ocorrido lá",1
"ocupação dos",1
"ocupacionais basta",1
"ocupacionais não",1
"ocupacionais possam",1
"ocupacionais uma",1
"ocupacionais viva",1
"ocupacional dizendo",1
"ocupacional portanto",1
"ocupacional quero",1
"ocupado por",1
"ocupam sejam",1
"ocupar a",2
"ocupar duas",1
"ocupar espaço",1
"ocupar o",1
"ocupe aquele",1
"odiei o",1
"ódio negação",1
"odiosos trata",1
"ofenda gravemente",1
"ofende mas",1
"oferecem grande",1
"oferecem um",1
"ofereço é",1
"ofertadas para",1
"oficial a",1
"oficial da",1
"oficial desta",1
"oficial do",1
"oficial não",1
"oficial que",1
"ofício para",1
"ok vamos",1
"olha aqui",1
"olha e",1
"olha o",1
"olha para",2
"olha quem",2
"olhando e",1
"olhar atento",1
"olhar carinhoso",1
"olhar com",1
"olhar diferenciado",1
"olhar especial",1
"olhe por",1
"olhem com",1
"olhem o",1
"olho o",1
"olhos colocados",1
"olhos da",1
"omitir não",1
"omitir nós",1
"onde cursava",1
"onde ele",1
"onde eu",1
"onde justamente",1
"onde levamos",1
"onde moram",1
"onde morar",1
"onde ouviremos",2
"onde tudo",1
"ong centro",1
"ônibus a",1
"ônibus do",1
"ônibus e",2
"ônibus o",1
"ônibus que",1
"ontem a",1
"ontem à",1
"ontem aqui",1
"ontem ele",1
"ontem em",1
"ontem esteve",1
"ontem na",1
"ontem nós",2
"ontem o",1
"ontem pelo",1
"ontem perguntando",1
